customer_id,signup_date,acquisition_channel,region,email_opt_in,acquisition_cost,last_order_date,frequency,monetary,gross_margin,avg_order_value,return_rate,future_orders,future_revenue,recency_days,tenure_days,margin_rate,churned_6m,r_score,f_score,m_score,rfm_segment,churn_probability,sample,annual_margin_run_rate,projected_12m_margin,margin_at_risk,clv_to_cac,recommended_action
C001309,2023-02-23,organic,east,1,2.15,2025-06-13,5,174.83,66.25999999999999,34.966,0.2,0.0,0.0,17,858,0.3789967396899845,1,5,3,3,potential loyalist,0.46409744135974157,train,44.173333333333325,23.672602357002344,20.50073097633098,11.010512724187137,business-as-usual measurement
C001310,2024-03-26,paid_social,north,0,33.16,2025-06-25,14,713.29,288.94,50.949285714285715,0.14285714285714285,5.0,277.03,5,461,0.4050806824713651,0,5,5,5,champions,0.13159063686271946,train,228.92697396963123,198.80232766991227,30.124646299718975,5.995245104641505,loyalty / referral nurture
C001311,2025-02-09,referral,south,1,9.19,2025-05-27,1,44.61,21.66,44.61,0.0,3.0,137.73,34,141,0.4855413584398117,0,4,1,1,new/promising,0.4730071146117902,train,43.951750000000004,23.162259550361252,20.789490449638752,2.5203764472645545,business-as-usual measurement
C001312,2024-11-04,organic,north,1,2.0,2025-05-27,6,373.73,163.34,62.288333333333334,0.16666666666666666,6.0,406.03999999999996,34,238,0.43705348781205683,0,4,4,4,champions,0.2816858043475502,train,250.67199579831933,180.06125303446402,70.6107427638553,90.03062651723201,priority retention test
C001313,2023-02-22,affiliate,south,1,32.29,2024-09-22,2,44.5,17.97,22.25,0.0,0.0,0.0,281,859,0.4038202247191011,1,1,2,1,hibernating,0.7416746807327853,test,11.979999999999999,3.0947373248212315,8.885262675178767,0.09584197351567766,low-cost reactivation test
C001314,2024-01-11,paid_search,east,1,33.07,2024-05-14,2,57.73,29.53,28.865,0.0,0.0,0.0,412,536,0.5115191408279924,1,1,2,1,hibernating,0.7494305774905476,test,20.122821828358212,5.042163844792319,15.080657983565892,0.1524694237917242,low-cost reactivation test
C001315,2024-12-21,organic,west,1,2.0,2025-03-26,1,31.15,8.41,31.15,0.0,0.0,0.0,96,191,0.269983948635634,1,2,1,1,hibernating,0.5642354104467127,train,16.082473821989524,7.0081726040407535,9.07430121794877,3.5040863020203767,low-cost reactivation test
C001316,2024-03-13,paid_social,south,0,30.54,2025-05-02,7,414.4,188.83,59.199999999999996,0.0,3.0,64.25999999999999,59,474,0.45567084942084946,0,3,4,4,loyal,0.30134715222116637,train,145.50666139240508,101.65864335259427,43.8480180398108,3.3287047594169703,business-as-usual measurement
C001317,2023-08-29,paid_search,west,1,34.32,2024-08-04,1,23.78,8.89,23.78,0.0,0.0,0.0,330,671,0.37384356602186714,1,1,1,1,hibernating,0.7667727016392725,train,5.926666666666667,1.3822604549512452,4.544406211715422,0.040275654281796185,low-cost reactivation test
C001318,2023-09-20,organic,south,1,2.0,2025-05-03,10,576.86,253.98000000000002,57.686,0.0,0.0,0.0,58,649,0.4402801372950109,1,3,5,5,loyal,0.23877349562244263,train,169.32,128.89087172120801,40.429128278791985,64.44543586060401,loyalty / referral nurture
C001319,2023-04-29,paid_social,north,1,39.99,2025-05-17,5,248.07999999999998,106.47,49.616,0.0,2.0,105.77,44,793,0.429176072234763,0,4,3,3,potential loyalist,0.4312316391316442,train,70.98000000000002,40.371178254435904,30.608821745564114,1.0095318393207278,business-as-usual measurement
C001320,2024-02-28,referral,north,1,13.02,2025-06-18,10,649.3,286.94,64.92999999999999,0.0,0.0,0.0,12,488,0.4419220699214539,1,5,5,5,champions,0.1876926582939321,train,214.76400614754098,174.45437892785463,40.30962721968635,13.398953834704658,loyalty / referral nurture
C001321,2024-07-24,affiliate,east,1,28.54,2025-04-08,5,332.12,141.35,66.424,0.0,1.0,59.6,83,341,0.4255991810189088,0,3,3,4,potential loyalist,0.3463989889058756,train,151.40201612903226,98.95651082362441,52.44550530540785,3.467291899916763,priority retention test
C001322,2023-05-13,paid_social,west,1,32.6,2025-04-16,5,321.63,144.84,64.326,0.0,3.0,95.41,75,779,0.4503311258278146,0,3,3,4,potential loyalist,0.4089283166812303,train,96.56,57.0738817412604,39.4861182587396,1.750732568750319,business-as-usual measurement
C001323,2024-04-07,affiliate,east,0,34.62,2025-04-28,7,231.66,109.71000000000001,33.09428571428571,0.0,1.0,46.26,63,449,0.4735819735819736,0,3,4,3,loyal,0.364637183668052,test,89.24627505567928,56.703764666512065,32.54251038916721,1.6378903716496842,business-as-usual measurement
C001324,2024-01-19,paid_social,north,1,34.11,2024-10-19,2,88.21000000000001,36.57,44.105000000000004,0.0,0.0,0.0,254,528,0.4145788459358349,1,1,2,2,hibernating,0.6402545273667976,test,25.297713068181814,9.100737744252209,16.196975323929607,0.26680556271627703,low-cost reactivation test
C001325,2024-06-22,referral,west,1,14.58,2025-04-15,3,63.81,26.68,21.27,0.0,0.0,0.0,76,373,0.41811628271430806,1,3,2,2,potential loyalist,0.5260532805142627,train,26.125656836461125,12.382169352050877,13.743487484410249,0.8492571572051356,business-as-usual measurement
C001326,2024-05-03,paid_search,west,1,43.66,2025-04-23,5,289.4,120.77000000000001,57.879999999999995,0.0,0.0,0.0,68,423,0.41731167933655844,1,3,3,4,potential loyalist,0.37106705658445543,test,104.28189716312058,65.58632052775856,38.69557663536202,1.502206150429651,business-as-usual measurement
C001327,2023-08-24,affiliate,north,1,36.1,2025-01-22,6,278.54,124.09,46.42333333333334,0.16666666666666666,2.0,65.27,159,676,0.4455015437639118,0,2,4,4,loyal,0.4571625960155282,test,82.72666666666667,44.90712897362207,37.8195376930446,1.2439647915130767,business-as-usual measurement
C001328,2024-12-30,paid_search,west,1,43.25,2025-06-15,4,114.0,52.61,28.5,0.0,6.0,361.5,15,182,0.46149122807017545,0,5,3,2,potential loyalist,0.4059930836773229,test,105.58133241758242,62.71604169060763,42.865290726974784,1.4500818888001765,priority retention test
C001329,2023-05-17,organic,east,0,10.4,2024-07-11,3,189.79000000000002,77.75999999999999,63.26333333333334,0.0,0.0,0.0,354,775,0.40971600189683327,1,1,2,3,hibernating,0.6578133809236824,train,51.839999999999996,17.738954332916304,34.10104566708369,1.7056686858573369,business-as-usual measurement
C001330,2024-02-08,organic,south,1,2.27,2025-01-15,1,46.92,22.57,46.92,0.0,0.0,0.0,166,508,0.4810315430520034,1,2,1,1,hibernating,0.6066587567026679,test,16.227741141732285,6.383039876596245,9.84470126513604,2.81191183991024,low-cost reactivation test
C001331,2023-04-05,organic,south,1,5.94,2025-05-07,12,640.93,256.21999999999997,53.41083333333333,0.08333333333333333,4.0,217.35000000000002,54,817,0.39976284461641676,0,3,5,5,loyal,0.21580975099583646,train,170.8133333333333,133.95015039989784,36.863182933435475,22.55053037035317,loyalty / referral nurture
C001332,2024-03-03,paid_social,east,0,44.13,2025-06-24,13,972.73,400.39,74.82538461538462,0.07692307692307693,6.0,553.04,6,484,0.411614733790466,0,5,5,5,champions,0.11355651253029735,train,302.1538171487603,267.84228342562994,34.311533723130374,6.069392327795829,loyalty / referral nurture
C001333,2024-12-02,paid_social,east,0,36.37,2025-06-07,7,466.90999999999997,221.54,66.70142857142856,0.0,3.0,159.79,23,210,0.4744811633933735,0,4,4,4,champions,0.23422074359243852,train,385.32135714285715,295.0711023508096,90.25025479204757,8.113035533428915,loyalty / referral nurture
C001334,2024-08-10,organic,south,1,24.38,2025-05-23,7,330.44,158.57999999999998,47.205714285714286,0.0,5.0,100.25,38,324,0.4799055804382036,0,4,4,4,champions,0.2975139167837894,train,178.76958333333332,125.58314439402727,53.186438939306036,5.151072370550749,priority retention test
C001335,2024-02-07,paid_social,west,0,37.07,2024-11-05,3,53.39,26.2,17.796666666666667,0.3333333333333333,0.0,0.0,237,509,0.49072860086158454,1,1,2,1,hibernating,0.6487771106374565,train,18.80068762278978,6.603231828878837,12.197455793910944,0.17812872481464356,business-as-usual measurement
C001336,2023-05-20,referral,west,1,16.77,2025-06-05,4,145.32,58.33,36.33,0.25,0.0,0.0,25,772,0.4013900357830994,1,4,3,3,potential loyalist,0.4858258385386623,train,38.88666666666667,19.99451922535989,18.892147441306783,1.192279023575426,business-as-usual measurement
C001337,2023-09-10,paid_social,west,1,29.32,2025-03-31,10,616.04,239.23,61.604,0.2,0.0,0.0,91,659,0.38833517304071163,1,3,5,5,loyal,0.2498523472572208,train,159.48666666666665,119.63854864377002,39.84811802289662,4.080441631779332,loyalty / referral nurture
C001338,2024-11-22,affiliate,west,0,25.97,2025-06-22,1,18.94,7.75,18.94,0.0,1.0,0.0,8,220,0.40918690601900737,0,5,1,1,new/promising,0.5315194022737436,train,12.866761363636364,6.027828054437466,6.838933309198898,0.23210735673613653,business-as-usual measurement
C001339,2024-10-21,paid_search,south,0,38.38,2025-06-04,5,379.42,152.9,75.884,0.0,3.0,204.63,26,252,0.4029835011333087,0,4,3,4,potential loyalist,0.2838113703686811,test,221.6139880952381,158.71741844106,62.89656965417811,4.135419969803543,loyalty / referral nurture
C001340,2024-02-15,affiliate,east,1,25.14,2025-06-09,5,284.88,112.32,56.976,0.0,3.0,76.05,21,501,0.3942712721145745,0,5,3,4,potential loyalist,0.3576053221700692,train,81.8859880239521,52.60312289543227,29.282865128519816,2.09240743418585,business-as-usual measurement
C001341,2023-02-18,paid_social,north,1,33.53,2025-06-08,18,1150.92,470.09000000000003,63.940000000000005,0.05555555555555555,6.0,246.42,22,863,0.4084471553192229,0,4,5,5,champions,0.08484123008192142,test,313.3933333333334,286.80465743385975,26.58867589947363,8.55367305200894,loyalty / referral nurture
C001342,2024-07-01,organic,west,0,2.0,2024-08-20,1,53.82,20.36,53.82,0.0,1.0,13.47,314,364,0.3782980304719435,0,1,1,1,hibernating,0.6653359414531455,train,20.42991758241758,6.83715913390961,13.59275844850797,3.418579566954805,business-as-usual measurement
C001343,2023-05-03,referral,east,0,19.57,2024-12-07,2,139.5,63.4,69.75,0.0,1.0,50.58,205,789,0.4544802867383512,0,1,2,3,hibernating,0.5896969063238274,train,42.266666666666666,17.342144092712893,24.924522573953773,0.8861596368274345,business-as-usual measurement
C001344,2023-10-20,organic,north,1,8.36,2025-01-26,5,343.58,151.89,68.716,0.2,1.0,45.55,155,619,0.44208044705745386,0,2,3,4,at risk,0.4225008580415944,train,101.25999999999999,58.477563114708154,42.782436885291844,6.994923817548822,priority retention test
C001345,2023-09-06,referral,east,1,13.99,2024-09-09,5,198.13,75.71000000000001,39.626,0.2,0.0,0.0,294,663,0.38212284863473484,1,1,3,3,at risk,0.5962784040171982,train,50.47333333333334,20.377174687905285,30.09615864542806,1.4565528726165322,low-cost reactivation test
C001346,2024-09-27,paid_search,east,0,38.6,2025-05-28,5,381.55,166.99,76.31,0.0,6.0,356.22,33,276,0.43766216747477393,0,4,3,4,potential loyalist,0.2875713982548754,train,220.9894836956522,157.43922886967053,63.55025482598169,4.078736499214262,loyalty / referral nurture
C001347,2024-12-25,organic,east,0,16.54,2025-01-31,1,93.59,44.93,93.59,0.0,1.0,67.22,150,187,0.48007265733518534,0,2,1,2,hibernating,0.4462420191295022,test,87.75766042780748,48.59650484442145,39.16115558338602,2.938120002685699,business-as-usual measurement
C001348,2024-05-28,referral,north,1,9.47,2025-04-02,2,70.99,26.23,35.495,0.0,1.0,94.74,89,398,0.3694886603747007,0,3,2,2,potential loyalist,0.5413618650744338,train,24.07162688442211,11.040166058895473,13.031460825526636,1.1658042300839992,low-cost reactivation test
C001349,2023-07-07,referral,east,1,2.0,2024-05-17,1,24.45,8.62,24.45,0.0,0.0,0.0,409,724,0.3525562372188139,1,1,1,1,hibernating,0.804978696891275,train,5.746666666666665,1.1207224218648062,4.625944244801859,0.5603612109324031,low-cost reactivation test
C001350,2024-12-17,organic,north,0,8.15,2025-04-13,3,85.09,39.58,28.363333333333333,0.0,0.0,0.0,78,195,0.46515454224938296,1,3,2,2,potential loyalist,0.4790993101106925,test,74.1363846153846,38.61769389205288,35.51869072333172,4.738367348718144,business-as-usual measurement
C001351,2023-01-12,affiliate,east,1,30.77,2025-06-19,12,541.5,232.08999999999997,45.125,0.08333333333333333,5.0,176.73,11,900,0.42860572483841175,0,5,5,4,champions,0.22426831061739746,test,154.72666666666663,120.02637852587212,34.70028814079451,3.9007597830962664,loyalty / referral nurture
C001352,2023-03-17,organic,north,1,2.0,2024-01-25,1,8.0,3.05,8.0,0.0,2.0,78.75,522,836,0.38125,0,1,1,1,hibernating,0.8711177087936544,test,2.033333333333333,0.26206065878623613,1.771272674547097,0.13103032939311807,low-cost reactivation test
C001353,2024-05-06,organic,west,1,12.52,2025-06-04,11,775.66,342.06,70.51454545454546,0.0,1.0,97.17,26,420,0.44099218729855866,0,4,5,5,champions,0.15528477069204144,test,297.47003571428576,251.27746943063948,46.192566283646244,20.070085417782707,priority retention test
C001354,2024-11-04,referral,west,1,16.5,2025-05-13,5,218.19,92.78,43.638,0.0,10.0,688.12,48,238,0.4252257207021403,0,3,3,3,potential loyalist,0.36577733803893137,test,142.38611344537816,90.30449989561845,52.081613549759716,5.472999993673845,priority retention test
C001355,2024-12-07,paid_social,north,1,36.56,2025-06-04,2,62.510000000000005,22.27,31.255000000000003,0.0,1.0,63.07,26,205,0.3562629979203327,0,4,2,2,new/promising,0.4835881702027016,test,39.67862195121951,20.49050976566452,19.188112185554992,0.5604625209426838,business-as-usual measurement
C001356,2024-08-31,organic,west,1,11.67,2025-04-18,4,213.41,100.07,53.3525,0.0,4.0,170.0,73,303,0.46890961060868747,0,3,3,3,potential loyalist,0.397326385108207,train,120.62893564356433,72.69987670485638,47.92905893870796,6.229638106671498,priority retention test
C001357,2023-03-27,paid_search,west,1,42.94,2025-01-30,4,96.99,47.730000000000004,24.2475,0.0,4.0,123.61999999999999,151,826,0.4921125889266935,0,2,3,2,at risk,0.5979445519930681,train,31.82,12.793404355580574,19.026595644419427,0.2979367572328965,low-cost reactivation test
C001358,2023-01-04,paid_social,south,1,31.37,2025-06-29,7,391.18,157.22,55.88285714285714,0.14285714285714285,0.0,0.0,1,908,0.4019121631985275,1,5,4,4,champions,0.33925711920522167,train,104.81333333333333,69.25466381237004,35.5586695209633,2.207671782351611,business-as-usual measurement
C001359,2024-04-08,paid_social,north,0,39.07,2025-06-15,4,188.98000000000002,76.64,47.245000000000005,0.0,0.0,0.0,15,448,0.40554556037675943,1,5,3,3,potential loyalist,0.40375440487783476,train,62.48383928571429,37.25571394042844,25.228125345285843,0.9535631927419617,business-as-usual measurement
C001360,2023-12-07,affiliate,north,0,22.15,2025-03-12,4,269.25,111.59,67.3125,0.0,0.0,0.0,110,571,0.41444753946146706,1,2,3,3,at risk,0.43032129780669764,train,74.39333333333333,42.38029758516707,32.01303574816626,1.9133317194206354,business-as-usual measurement
C001361,2024-04-25,affiliate,south,1,23.49,2025-01-27,7,368.41999999999996,168.69,52.631428571428565,0.0,2.0,33.58,154,431,0.4578741653547582,0,2,4,4,loyal,0.36488631435363134,train,142.95596867749418,90.79329215191015,52.16267652558402,3.8651891082124377,priority retention test
C001362,2023-03-18,referral,south,1,15.32,2025-06-16,18,1434.44,595.14,79.69111111111111,0.1111111111111111,4.0,227.42000000000002,14,835,0.4148936170212766,0,5,5,5,champions,0.06475091756829841,train,396.76,371.0694259456019,25.690574054398077,24.22124190245443,loyalty / referral nurture
C001363,2024-10-13,paid_search,east,1,42.46,2025-06-25,12,687.1800000000001,293.77,57.26500000000001,0.0,4.0,323.31,5,260,0.42750080037253696,0,5,5,5,champions,0.14038105067945322,train,412.69035576923073,354.7564500210688,57.93390574816196,8.355074187966764,priority retention test
C001364,2023-09-14,paid_search,east,1,31.47,2024-10-22,2,72.76,30.29,36.38,0.0,0.0,0.0,251,655,0.41630016492578337,1,1,2,2,hibernating,0.672166072337847,test,20.19333333333333,6.620059779257743,13.57327355407559,0.21036097169551138,low-cost reactivation test
C001365,2023-08-30,affiliate,east,1,21.71,2025-03-25,3,108.10000000000001,46.72,36.03333333333334,0.0,0.0,0.0,97,670,0.4321924144310823,1,2,2,2,hibernating,0.5488220662238822,train,31.14666666666667,14.052688710680151,17.093977955986517,0.6472910506992239,low-cost reactivation test
C001366,2023-03-18,affiliate,south,0,21.88,2025-04-18,1,21.5,9.44,21.5,0.0,1.0,78.81,73,835,0.43906976744186044,0,3,1,1,potential loyalist,0.6547174465977589,test,6.293333333333332,2.1729782027447704,4.120355130588562,0.09931344619491639,business-as-usual measurement
C001367,2024-09-06,referral,east,1,5.08,2025-06-25,9,485.19,216.44,53.91,0.1111111111111111,3.0,289.25,5,297,0.44609328304375606,0,5,4,4,champions,0.210827091048919,train,266.1774747474748,210.06005204371758,56.1174227037572,41.35040394561369,priority retention test
C001368,2024-02-15,paid_social,west,1,37.74,2024-05-16,1,19.39,8.62,19.39,0.0,0.0,0.0,410,501,0.44455905105724597,1,1,1,1,hibernating,0.7870665642886486,train,6.284341317365269,1.3381463878893867,4.946194929475882,0.035456979011377496,low-cost reactivation test
C001369,2024-03-21,organic,east,0,11.72,2025-06-23,12,923.7,426.57,76.97500000000001,0.0,5.0,359.78000000000003,7,466,0.461805781097759,0,5,5,5,champions,0.12368601897617686,train,334.3448336909872,292.9910522464971,41.35378144449013,24.999236539803505,loyalty / referral nurture
C001370,2023-07-09,paid_search,west,1,43.8,2025-05-25,4,186.5,96.57000000000001,46.625,0.0,0.0,0.0,36,722,0.5178016085790885,1,4,3,3,potential loyalist,0.4522636258218386,train,64.38000000000001,35.26326776959003,29.116732230409973,0.8050974376618729,business-as-usual measurement
C001371,2023-11-30,affiliate,south,1,30.18,2024-11-19,5,157.1,67.55,31.419999999999998,0.4,0.0,0.0,223,578,0.42998090388287713,1,1,3,3,at risk,0.5579420181635228,train,45.03333333333333,19.907344448702688,25.125988884630644,0.6596204257356756,low-cost reactivation test
C001372,2023-09-16,paid_search,west,1,38.25,2025-05-19,7,327.03999999999996,146.82,46.71999999999999,0.14285714285714285,5.0,293.48,42,653,0.44893590998043054,0,4,4,4,champions,0.34777130671674905,train,97.88,63.8401444985646,34.0398555014354,1.6690233855833883,business-as-usual measurement
C001373,2024-09-23,paid_search,west,1,44.71,2025-06-11,3,177.41,76.47999999999999,59.13666666666666,0.0,0.0,0.0,19,280,0.431091821205118,1,5,2,3,new/promising,0.3864728859690383,test,99.76542857142854,61.2087954714906,38.55663309993794,1.3690180154661284,business-as-usual measurement
C001374,2023-03-26,paid_social,north,1,39.13,2024-08-29,3,69.77,24.18,23.256666666666664,0.6666666666666666,0.0,0.0,305,827,0.34656729253260715,1,1,2,2,hibernating,0.7253002166029981,test,16.119999999999997,4.428160508359669,11.691839491640328,0.11316535927318346,low-cost reactivation test
C001375,2025-02-17,organic,east,1,2.0,2025-03-25,1,38.12,16.41,38.12,0.0,2.0,69.99000000000001,97,133,0.430482686253935,0,2,1,1,hibernating,0.5295391301023343,train,33.298625,15.665700083896159,17.632924916103843,7.832850041948079,business-as-usual measurement
C001376,2023-02-04,paid_social,north,0,47.44,2025-04-14,3,139.91,63.28,46.63666666666666,0.0,1.0,64.46,77,877,0.45229075834465016,0,3,2,3,potential loyalist,0.5423040384123284,train,42.18666666666667,19.30866696617857,22.877999700488097,0.4070123728115213,business-as-usual measurement
C001377,2023-01-28,organic,south,0,2.41,2025-06-16,14,652.79,268.58,46.62785714285714,0.07142857142857142,1.0,67.02,14,884,0.41143399868257785,0,5,5,5,champions,0.17534745427310025,train,179.05333333333334,147.6567871542205,31.396546179112846,61.268376412539624,loyalty / referral nurture
C001378,2024-03-29,organic,south,1,11.02,2024-09-11,3,135.98000000000002,61.31,45.326666666666675,0.0,0.0,0.0,292,458,0.45087512869539637,1,1,2,2,hibernating,0.61352240729427,train,48.894055676855906,18.8964569356112,29.997598741244705,1.7147420086761527,low-cost reactivation test
C001379,2023-10-30,paid_search,north,1,28.91,2025-06-21,11,777.1700000000001,332.07,70.65181818181819,0.0,0.0,0.0,9,609,0.4272810324639396,1,5,5,5,champions,0.16589901441700192,test,221.37999999999997,184.6532761883641,36.72672381163588,6.387176623603047,loyalty / referral nurture
C001380,2023-01-05,affiliate,north,1,18.26,2025-06-05,14,658.59,253.59,47.042142857142856,0.07142857142857142,4.0,239.16,25,907,0.3850498792875689,0,4,5,5,champions,0.18215715741447516,train,169.06,138.26451096750884,30.795489032491172,7.571988552437504,loyalty / referral nurture
C001381,2025-02-09,organic,north,1,9.83,2025-02-20,1,52.74,23.88,52.74,0.0,1.0,0.0,130,141,0.4527872582480091,0,2,1,1,hibernating,0.518168523892184,test,48.456500000000005,23.347866922018387,25.10863307798162,2.3751644885064485,business-as-usual measurement
C001382,2024-03-01,organic,north,1,4.44,2025-05-14,5,192.26,82.42,38.452,0.0,0.0,0.0,47,486,0.4286903151981692,1,4,3,3,potential loyalist,0.4138383591455357,test,61.9421913580247,36.30813652454098,25.634054833483724,8.177508226247967,business-as-usual measurement
C001383,2023-07-15,referral,south,1,12.59,2025-06-11,14,780.5,321.52,55.75,0.0,0.0,0.0,19,716,0.41194106342088405,1,5,5,5,champions,0.14588068174311747,train,214.3466666666667,183.0776288039686,31.269037862698088,14.541511422078523,loyalty / referral nurture
C001384,2024-04-23,organic,east,1,2.39,2025-06-06,13,628.35,290.39,48.33461538461539,0.15384615384615385,9.0,616.21,24,433,0.4621468926553672,0,4,5,5,champions,0.15481856892697973,test,244.95368937644344,207.03030973379853,37.92337964264489,86.6235605580747,loyalty / referral nurture
C001385,2024-01-23,paid_search,north,1,46.57,2025-05-26,8,456.73,201.81,57.09125,0.0,0.0,0.0,35,524,0.44185842839314254,1,4,4,4,champions,0.27150984663090666,test,140.6700429389313,102.476741155019,38.19330178391229,2.2004883219888125,business-as-usual measurement
C001386,2024-04-28,affiliate,west,1,28.54,2024-10-25,1,23.83,9.96,23.83,0.0,0.0,0.0,248,428,0.41796055392362574,1,1,1,1,hibernating,0.6938333687130636,train,8.499742990654207,2.602337678253349,5.897405312400858,0.09118211906984404,low-cost reactivation test
C001387,2023-05-21,organic,west,1,3.04,2025-06-08,3,138.84,59.61,46.28,0.0,0.0,0.0,22,771,0.429343128781331,1,4,2,3,new/promising,0.4917050780937673,test,39.74,20.199640196553688,19.540359803446314,6.64461848570845,business-as-usual measurement
C001388,2023-06-19,organic,west,0,6.53,2025-03-25,10,634.0699999999999,272.4,63.407,0.0,0.0,0.0,97,742,0.42960556405444195,1,2,5,5,loyal,0.25521676854500913,train,181.6,135.25263483222633,46.34736516777366,20.712501505700818,loyalty / referral nurture
C001389,2024-09-23,organic,south,1,5.38,2025-06-19,3,116.87,47.89,38.95666666666667,0.0,3.0,86.73,11,280,0.40977154102849317,0,5,2,2,new/promising,0.4284419114896661,train,62.47079464285714,35.70568797379304,26.765106669064107,6.636744976541458,business-as-usual measurement
C001390,2025-02-07,organic,west,1,2.0,2025-05-30,2,69.06,29.67,34.53,0.0,6.0,284.22,31,143,0.42962641181581235,0,4,2,2,new/promising,0.46300452004772197,train,60.205375000000004,32.33001424383188,27.87536075616812,16.16500712191594,business-as-usual measurement
C001391,2024-01-05,organic,east,0,4.27,2024-12-06,3,108.29,45.660000000000004,36.09666666666667,0.0,0.0,0.0,206,542,0.42164558130944685,1,1,2,2,hibernating,0.596851021039242,train,30.76995387453875,12.404875487189916,18.365078387348834,2.905123064915671,business-as-usual measurement
C001392,2023-02-21,paid_search,south,0,48.85,2025-04-07,2,63.36,26.94,31.68,0.0,0.0,0.0,84,860,0.425189393939394,1,3,2,2,potential loyalist,0.6143184001521623,train,17.96,6.926841533267165,11.033158466732836,0.14179818901263389,business-as-usual measurement
C001393,2023-10-11,affiliate,west,0,35.61,2025-05-03,8,522.56,216.70999999999998,65.32,0.0,1.0,42.55,58,628,0.41470835884874463,0,3,4,4,loyal,0.2778736151218054,test,144.4733333333333,104.32800591130234,40.14532742203096,2.929739003406412,business-as-usual measurement
C001394,2024-11-08,referral,north,1,17.62,2025-06-04,1,44.67,20.46,44.67,0.0,0.0,0.0,26,234,0.458025520483546,1,4,1,1,new/promising,0.48446683951439556,test,31.93596153846154,16.464047185069784,15.471914353391757,0.9343954134545848,business-as-usual measurement
C001395,2023-12-16,referral,west,1,14.63,2025-04-19,4,197.46,85.74000000000001,49.365,0.0,0.0,0.0,72,562,0.4342145244606503,1,3,3,3,potential loyalist,0.44807590087921567,test,57.16,31.54798150574403,25.612018494255967,2.15638971331128,business-as-usual measurement
C001396,2024-07-02,paid_search,south,1,37.86,2025-01-30,4,103.11,45.64,25.7775,0.0,2.0,60.23,151,363,0.4426340801086219,0,2,3,2,at risk,0.5269764115274914,train,45.922892561983474,21.722611432706895,24.20028112927658,0.5737615275411224,business-as-usual measurement
C001397,2024-12-24,organic,west,1,9.28,2025-04-15,1,19.94,9.25,19.94,0.0,0.0,0.0,76,188,0.4638916750250752,1,3,1,1,potential loyalist,0.5626023940989815,train,17.971077127659576,7.860506111100851,10.110571016558726,0.8470372964548332,low-cost reactivation test
C001398,2023-02-23,organic,west,1,2.0,2024-07-18,1,8.38,4.41,8.38,0.0,0.0,0.0,347,858,0.5262529832935561,1,1,1,1,hibernating,0.8079533268159657,train,2.94,0.564617219161061,2.375382780838939,0.2823086095805305,low-cost reactivation test
C001399,2023-01-05,affiliate,east,1,34.55,2025-06-23,9,657.44,261.67,73.0488888888889,0.0,3.0,187.43,7,907,0.39801350693599413,0,5,4,5,champions,0.2403048819437188,train,174.4466666666667,132.5262810278581,41.920385638808604,3.8357823741782373,priority retention test
C001400,2024-01-21,organic,north,0,6.53,2025-04-27,13,730.11,326.78,56.16230769230769,0.0,0.0,0.0,64,526,0.44757639259837556,1,3,5,5,loyal,0.16227734056210122,test,226.91329847908744,190.09041186372684,36.822886615360595,29.110323409452807,loyalty / referral nurture
C001401,2024-02-21,affiliate,west,1,23.64,2025-01-21,5,112.63000000000001,47.730000000000004,22.526000000000003,0.0,2.0,156.95,160,495,0.42377696883601174,0,2,3,2,at risk,0.5288765015580567,train,35.21895454545455,16.592477076922332,18.62647746853222,0.7018814330339396,business-as-usual measurement
C001402,2024-08-31,affiliate,east,1,34.51,2025-05-14,3,219.82999999999998,85.84,73.27666666666666,0.0,8.0,502.49,47,303,0.39048355547468505,0,4,2,3,new/promising,0.37660750044070396,test,103.47544554455446,64.50581664103163,38.96962890352283,1.8691920208934116,business-as-usual measurement
C001403,2024-08-15,paid_social,south,0,31.85,2025-02-16,1,49.95,24.24,49.95,0.0,2.0,129.56,134,319,0.48528528528528525,0,2,1,1,hibernating,0.5528869968857667,train,27.754420062695928,12.409362103925904,15.345057958770024,0.3896189043618808,business-as-usual measurement
C001404,2023-01-16,organic,north,1,16.79,2025-04-14,5,283.85,124.74000000000001,56.77,0.2,2.0,148.66,77,896,0.43945745992601726,0,3,3,4,potential loyalist,0.44735480616427303,train,83.16000000000001,45.95797431937906,37.20202568062095,2.737223008896907,business-as-usual measurement
C001405,2024-08-28,referral,west,1,15.52,2025-06-25,5,241.11,111.22,48.222,0.0,0.0,0.0,5,306,0.46128323171996183,1,5,3,3,potential loyalist,0.3372266965143664,train,132.75524509803924,87.98663234867243,44.7686127493668,5.669241775043327,priority retention test
C001406,2024-07-21,affiliate,west,0,36.02,2025-06-26,1,12.16,5.48,12.16,0.0,0.0,0.0,4,344,0.45065789473684215,1,5,1,1,new/promising,0.5604229371158427,train,5.8185174418604655,2.557686807433264,3.2608306344272013,0.07100740720247818,business-as-usual measurement
C001407,2024-10-13,affiliate,west,1,30.19,2025-01-29,2,132.72,55.31,66.36,0.0,1.0,41.92,152,260,0.41674201326100063,0,2,2,2,hibernating,0.48620922923547605,train,77.69991346153847,39.92149842574066,37.77841503579781,1.3223417828996573,business-as-usual measurement
